dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,45.987103,0.000000,46.035103,17.604757,-77.184637,0.000000,0.000000
0.020000,46.323761,0.000000,46.371761,16.061064,-77.184637,-0.000000,0.000000
0.020000,46.629546,0.000000,46.677546,14.517372,-77.184637,0.000000,0.000000
0.020000,46.904456,0.000000,46.952456,12.973679,-77.184637,0.000000,0.000000
0.020000,47.148493,0.000000,47.196493,11.429986,-77.184637,0.000000,0.000000
0.020000,47.361656,0.000000,47.409656,9.886294,-77.184637,-0.000000,0.000000
0.020000,47.543945,0.000000,47.591945,8.342601,-77.184637,0.000000,0.000000
0.020000,47.695360,0.000000,47.743360,6.798908,-77.184637,-0.000000,0.000000
0.020000,47.815901,0.000000,47.863901,5.255215,-77.184637,0.000000,0.000000
0.020000,47.905568,0.000000,47.953568,3.711523,-77.184637,-0.000000,0.000000
0.020000,47.964362,0.000000,48.012362,2.167830,-77.184637,-0.000000,0.000000
0.020000,47.993020,0.000000,48.041020,0.697992,-73.491906,184.636528,0.000000
0.020000,48.000000,0.000000,48.048000,0.000000,-34.899588,1929.615913,0.000000
0.020000,48.000000,0.000000,48.048000,0.000000,0.000000,1744.979385,0.000000
